id,created_at,text
812357149569544192,2016-12-23 18:00:11,This Galaxy Note prank caused quite a stir on a Virgin America transcon. The FAA is not messing around: https://t.co/J5Otog5yGr
812349563734462464,2016-12-23 17:30:03,You can currently book one of the world's best business and first-class products for 90% off. Insane! Details here: https://t.co/3szpmHW5cR
812342120031862784,2016-12-23 17:00:28,"Whether you realize it or not, people are probably judging your travel photos. Some tips for posting them tactfully: https://t.co/R0rV6sEKSv"
812319370601005056,2016-12-23 15:30:04,Video appears of disruptive passenger from singer Richard Marx's Korean Air flight: https://t.co/NwZBgj7Spd
812317294919565312,2016-12-23 15:21:49,You don't want to miss this flash sale — flights to Iceland at a super low price: https://t.co/ihu1PhQuhl
812311889195757569,2016-12-23 15:00:21,"Price trumps all when it comes to Las Vegas hotels, with the most popular one starting at just $20 per night: https://t.co/zzaNsewY8Q"
812304265066717185,2016-12-23 14:30:03,"From a luxurious overwater villa to Paris' famous Park Hyatt, here are the team's best hotel redemptions of 2016: https://t.co/70Gl1y56mb"
812296775054802944,2016-12-23 14:00:17,Use it or lose it! Just 8 days until these travel and credit card deals vanish — along with 2016: https://t.co/aP7f1Ai055
812289162778963968,2016-12-23 13:30:02,Didn't get miles for a United flight this year? You may still be eligible for credit: https://t.co/svLDJJV83h
812281656723836929,2016-12-23 13:00:13,"A surprisingly excellent (albeit quirky) business-class Dreamliner flight to Asia, with an unbeatable price tag: https://t.co/FMq1VNMats"
812274072583344128,2016-12-23 12:30:04,"Uber, Google Translate and other must-have apps for globetrotters: https://t.co/rD1Klf8Xxb"
812266584089751552,2016-12-23 12:00:19,What you need to know about a big change coming to airport security in 2018: https://t.co/2Nwnk1PA8F
812237257671249921,2016-12-23 10:03:47,@TheCultureur brian@
812213665646673920,2016-12-23 08:30:02,Here's a list of the naughty things that'll now get you banned from Uber: https://t.co/xk8LDUm4n4
812198561781846016,2016-12-23 07:30:01,You can reach some of the world's most remote destinations using points and miles — here are 10 to check out: https://t.co/hDdnMGBdjJ
812183463549956096,2016-12-23 06:30:02,Here's how to act if you find yourself in one of travel's most uncomfortable situations: https://t.co/3k50Rx1wxM
812175921625108484,2016-12-23 06:00:03,Flying JetBlue Mint for the holidays? You can expect a pretty phenomenal experience on board: https://t.co/LtAS1gpPs5
812168360461041664,2016-12-23 05:30:01,International airport lounges are far superior to their US counterparts. Here are 10 of the best: https://t.co/ovTg0bTGey
812160558237700096,2016-12-23 04:59:00,Free booze — one thing that can make flying economy much more pleasant: https://t.co/zMcmQ6jg5y
812158404777099264,2016-12-23 04:50:27,"@jeffcarp just rooms, unfortunately"
812153262707273729,2016-12-23 04:30:01,Thinking about heading to Havana or beyond? Some must-read tips before you book your trip: https://t.co/ZKXe4AORFW
812145723701624832,2016-12-23 04:00:04,Planning a trip to Paris? Here are 10 tips for visiting the City of Light you probably won’t find in a guidebook: https://t.co/2SfOjCzUyY
812138165288992772,2016-12-23 03:30:02,Not sure if you should transfer Starwood or Marriott points? This should help clear things up: https://t.co/v9RGynKVRV
812130614681944065,2016-12-23 03:00:01,Don't waste your time in mile-long airport security lines — there's a better way: https://t.co/ppSwGx3URY
812115539753635840,2016-12-23 02:00:07,"Passports from these 11 countries can't be beat when it comes to visa-free travel. And no, the US is not #1: https://t.co/eBdsICJ64q"
812114678813818880,2016-12-23 01:56:42,"An illuminating analysis on how much issuers are spending on rewards. Oh, and I'm featured! https://t.co/ckpuwbu0RZ"
812107977104752649,2016-12-23 01:30:04,"Many purchases earn bonus points with Chase's Sapphire cards, but there are some important exclusions to note:… https://t.co/3W9yp8S76B"
812105423226601479,2016-12-23 01:19:55,"These sunrises, though! Stay tuned for a Facebook Live from my Overwater Villa at Park Hyatt… https://t.co/PEo0vKDIMZ"
812100445200121866,2016-12-23 01:00:08,"Next time you're in Madrid, take a Tesla around town as part of Uber's new service, UberONE: https://t.co/75MFh3QXfg"
812092869670486016,2016-12-23 00:30:02,"From Caribbean flights to intra-island hops in Hawaii, you can get a ton of value from AA's boosted card offers: https://t.co/IffvVN4YNT"
812083665886965760,2016-12-22 23:53:28,Delta just gave its members a huge incentive to fly Jet Airways — especially in business and first class: https://t.co/4OX3yqmySI
812077770339741696,2016-12-22 23:30:02,"Head to these 5 international locales for a better-value winter getaway, all thanks to the strong US dollar: https://t.co/3bY6zkxaev"
812070239152308224,2016-12-22 23:00:07,Tag along as I use points to fly an inspiring Nobel laureate to help youth in Cape Town with @peacejam: https://t.co/yD0Oej4866
812062670774009856,2016-12-22 22:30:02,Think traveling during the holidays is bad? Try being the pilot: https://t.co/aa9mTNTGcr
812055170066550784,2016-12-22 22:00:14,"Redeeming points for a hotel in the Maldives? Be prepared for hefty fees, totaling hundreds of dollars per person: https://t.co/3R5zMZtmJa"
812047571879333888,2016-12-22 21:30:02,Change it up and use those points and miles toward an amazing New Year's Eve celebration in one of these 5 locales: https://t.co/EjJyOKEufO
812040067980099584,2016-12-22 21:00:13,A new promo code for Lyft rides (and it works for existing customers too!): https://t.co/yac7OaIb6Q
812032476617043968,2016-12-22 20:30:03,A high-res look at United's new Polaris business-class cabin as the airline takes possession of its first 777-300ER: https://t.co/LsEsCRzkKb
812024981462851584,2016-12-22 20:00:16,"""Tickets to Hamilton. Now a lot cheaper than tickets to Hamilton."" - JetBlue: https://t.co/ClhOXHZTa2"
812017370638274562,2016-12-22 19:30:02,One Star Alliance carrier is scrapping lounge access at many airports — but that shouldn't stop you from getting in: https://t.co/oQtT0RaVJt
812009894656274432,2016-12-22 19:00:19,More unbeatable fares to Europe on Norwegian's Dreamliner — $226 and up from the East and West Coasts: https://t.co/5Qk90gzbVF
812002292685832193,2016-12-22 18:30:07,"What to expect in aviation, loyalty programs, and credit card offers in 2017 — so you can start planning now: https://t.co/DlsYTqxnLc"
811994812236840960,2016-12-22 18:00:24,Still looking for the perfect last-minute holiday gift? TPG's favorite flight attendant is here to help: https://t.co/1tPtcU8iWa
811976295739490304,2016-12-22 16:46:49,You can currently book one of the world's best business and first-class products for 90% off. Insane! Details here: https://t.co/3szpmHW5cR
811972095081115648,2016-12-22 16:30:07,Fly Emirates' A380 to Europe and beyond from just $492 round-trip — one of your best options for transatlantic coach:https://t.co/ByMUYWZhY6
811964590615592961,2016-12-22 16:00:18,"Much more availability for that $376 Europe fare! Now you can fly from NYC, BOS &amp; MIA — and Madrid's included, too: https://t.co/FV6gxZ9ACj"
811957436009414656,2016-12-22 15:31:52,Atta boy! https://t.co/uTtvhVijgk
811957372016959488,2016-12-22 15:31:37,@christopher_j_m @Mommy_Points @AmericanAir @Delta @united American if you're on a 77W via London. Otherwise delta
811952209810309126,2016-12-22 15:11:06,Is this technically a motel since I access my room from outdoors? 🤔 @ Park Hyatt Maldives Hadahaa https://t.co/HVD7W8tzwD
811949497005834240,2016-12-22 15:00:20,Video appears of disruptive passenger from singer Richard Marx's Korean Air flight: https://t.co/NwZBgj7Spd
811941878795042816,2016-12-22 14:30:03,"From two first-class flights for the price of one to a phenomenal biz upgrade, Team TPG's best redemptions of 2016: https://t.co/uYEQB5iFFq"
811934360433815552,2016-12-22 14:00:11,"From a luxurious overwater villa to Paris' famous Park Hyatt, here are the team's best hotel redemptions of 2016: https://t.co/70Gl1y56mb"
811926772778471424,2016-12-22 13:30:02,Forget your Amex Platinum or Centurion card at home? It's possible to access Centurion Lounges without it #TPGtip: https://t.co/X9A5aF6DZw
811919236738252800,2016-12-22 13:00:05,Didn't get miles for a United flight this year? You may still be eligible for credit: https://t.co/svLDJJV83h
811911675611848704,2016-12-22 12:30:02,Grab a free upgrade or share your expiring elite perks here: https://t.co/5opVx9eypG
811904133158596609,2016-12-22 12:00:04,"Uber, Google Translate and other must-have apps for globetrotters: https://t.co/rD1Klf8Xxb"
811851273762963456,2016-12-22 08:30:01,Sick of dealing with long lines at airport security? TSA PreCheck was made just for you: https://t.co/RUFLk6DbzU
811843743988981760,2016-12-22 08:00:06,Here's a list of the naughty things that'll now get you banned from Uber: https://t.co/xk8LDUm4n4
811836179167539201,2016-12-22 07:30:02,Everything you need to know about using Uber in and around Las Vegas: https://t.co/JwVBfGiSsR
811828635107737601,2016-12-22 07:00:04,You can reach some of the world's most remote destinations using points and miles — here are 10 to check out: https://t.co/hDdnMGBdjJ
811821076334383105,2016-12-22 06:30:02,"Earning hotel elite status can net you some tremendous perks, but it still might not be worth the effort: https://t.co/860meWyER7"
811813535537840130,2016-12-22 06:00:04,Here's how to act if you find yourself in one of travel's most uncomfortable situations: https://t.co/3k50Rx1wxM
811805973715230720,2016-12-22 05:30:01,Planning a trip to San Francisco? Here are 10 tips you probably won't find in a guidebook: https://t.co/I4EtpKoNG4
811798169365479424,2016-12-22 04:59:00,International airport lounges are far superior to their US counterparts. Here are 10 of the best: https://t.co/ovTg0bTGey
811793141313306625,2016-12-22 04:39:01,"@flopthenutz I don't do one on one training, but we do host events throughout the year"
811792840674058240,2016-12-22 04:37:50,"RT @swisscritter: @thepointsguy thanks for teaching us. Our family is spending a week on Kauai, free airfare and 5 luxury hotel nights cost…"
811790875881775104,2016-12-22 04:30:01,"From cheap flights to Hawaii to fantastic hotel deals, see how to get the most out of your Amex points: https://t.co/3s6gsuvVgc"
811783326621167617,2016-12-22 04:00:01,Thinking about heading to Havana or beyond? Some must-read tips before you book your trip: https://t.co/ZKXe4AORFW
811775780829143040,2016-12-22 03:30:02,Chase’s big travel credit is a huge perk — but time's running out to take advantage: https://t.co/5JpWkZDmBB https://t.co/eMCmHPvIMw
811768233346957312,2016-12-22 03:00:03,Not sure if you should transfer Starwood or Marriott points? This should help clear things up: https://t.co/v9RGynKVRV
811760675383050240,2016-12-22 02:30:01,"From signing up for STEP to knowing what to do in an emergency, 5 tips to keep you safe when you leave the country: https://t.co/rZl7ik0r5H"
811748524161376260,2016-12-22 01:41:44,Sold out! https://t.co/dlmInuS2yy
811746334176931840,2016-12-22 01:33:02,"Act fast — United elite members get free PGA Tour tickets for two, including food, drinks, parking and more: https://t.co/Cj5mVvnQc4"
811745579307036672,2016-12-22 01:30:02,Doing some last-minute holiday shopping? Here are some things to keep in mind: https://t.co/bR2bphZpVb
811744153591750656,2016-12-22 01:24:22,Today I toured the beach villas and they're arguably better than the over water villas. Super… https://t.co/Vm5ct5GOUP
811738082122797056,2016-12-22 01:00:14,"Many purchases earn bonus points with Chase's Sapphire cards, but there are some important exclusions to note:… https://t.co/JHOsj3Qwd5"
811722944896442368,2016-12-22 00:00:05,"From Caribbean flights to intra-island hops in Hawaii, you can get a ton of value from AA's boosted card offers: https://t.co/IffvVN4YNT"
811707869863231493,2016-12-21 23:00:11,"Head to these 5 international locales for a better-value winter getaway, all thanks to the strong US dollar: https://t.co/3bY6zkxaev"
811692779202080768,2016-12-21 22:00:13,Think traveling during the holidays is bad? Try being the pilot: https://t.co/aa9mTNTGcr
811677651639341056,2016-12-21 21:00:07,Change it up and use those points and miles toward an amazing New Year's Eve celebration in one of these 5 locales: https://t.co/EjJyOKEufO
811662703773253632,2016-12-21 20:00:43,A high-res look at United's new Polaris business-class cabin as the airline takes possession of its first 777-300ER: https://t.co/FeMq6BW6Qn
811647485869494272,2016-12-21 19:00:14,One Star Alliance carrier is scrapping lounge access at many airports — but that shouldn't stop you from getting in: https://t.co/6k5lTx9iRi
